e,xsexf,xhsdip,xchld05,single,grd1720,grade16,grd1315,grade12,grde911,white,hisp,black,age,paid1,paid2,paid3,paid4,tcpp1,tcpp2,tcpp3,tcpp4,tcpp5,tcpp6,tcpp7,tcpp8,tcpp9,tcpp10,tcprn1,tcprn2,tcprn3,tcprn4,tcprn5,tcprn6,tcprn7,tcprn8,tcprn9,tcprn10,employ1,employ2,employ3,employ4,employ5,employ6,employ7,employ8,employ9,employ10,employ11,employ12,employ13,employ14,employ15,employ16,employ17,employ18,employ19,employ20,employ21,employ22,employ23,employ24,employ25,employ26,employ27,employ28,employ29,employ30,employ31,employ32,employ33,employ34,employ35,employ36,earn1,earn2,earn3,earn4,earn5,earn6,earn7,earn8,earn9,earn10,earn11,earn12,earn13,earn14,earn15,earn16,earn17,earn18,earn19,earn20,earn21,earn22,earn23,earn24,earn25,earn26,earn27,earn28,earn29,earn30,earn31,earn32,earn33,earn34,earn35,earn36,Y_employ,Y_earn,aid1,aid2,aid3,aid4,aid5,aid6,aid7,aid8,aid9,aid10,aid11,aid12,aid13,aid14,aid15,aid16,aid17,aid18,aid19,aid20,aid21,aid22,aid23,aid24,aid25,aid26,aid27,aid28,aid29,aid30,aid31,aid32,aid33,aid34,aid35,aid36
0,1,0,1,1,0,0,0,1,0,0,1,0,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.6214599609375,1801.5494384765625,1500.1092529296875,1462.1173095703125,1376.65283203125,2324.532470703125,1632.8853759765625,1039.1431884765625,0.0,979.6649780273438,4389.07373046875,4024.6416015625,4999.1630859375,0.3333333333333333,729.2820756700304,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,39,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2034.199951171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1143.3717041015625,94.6387710571289,0.0,107.29705047607422,178.2303466796875,667.6687622070312,5255.337890625,5020.3056640625,6773.94970703125,1883.820068359375,397.21624755859375,1613.4586181640625,1801.4315185546875,1126.4310302734375,0.0,0.0,1284.244140625,2160.510498046875,2919.84619140625,2446.966064453125,2323.2216796875,2535.759521484375,0.0,0.0,0.0,230.7615203857422,1488.02197265625,2350.77197265625,2588.53515625,2271.513671875,2602.90185546875,2064.128173828125,2751.42724609375,2570.182861328125,3441.512939453125,2962.23291015625,0.8333333333333334,1807.1026598612468,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,0,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,1,0,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1388.76416015625,55.981407165527344,307.087890625,114.22499084472656,888.9024047851562,0.0,90.23236846923828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.34292602539062,0.0,39.033897399902344,0.0,461.5230407714844,1496.1978759765625,446.3764953613281,0.0,304.95684814453125,48.52165985107422,616.0346069335938,2296.73583984375,1813.1820068359375,2525.250244140625,2509.996826171875,4023.56982421875,3084.950439453125,3277.77685546875,2746.250732421875,2790.8623046875,0.6388888888888888,875.8821012708876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,0,0,0,0,1,0,0,0,0,25,0,0,0,0,1,1,1,1,0,0,0,0,1,1,6572.16015625,10090.4775390625,10675.2255859375,2957.212158203125,0.0,0.0,0.0,0.0,587.2963256835938,960.5419311523438,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8722.9462890625,3382.6396484375,2026.2999267578125,414.717041015625,0.0,0.0,1704.610107421875,898.3037109375,0.0,0.0,0.0,3284.960693359375,3506.40185546875,1125.9466552734375,1030.2607421875,36.66838073730469,291.5473937988281,0.0,1274.543701171875,43.9545783996582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,770.6611312230428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,1,0,34,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1720.207763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.5914306640625,3252.13037109375,2075.248046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,204.13805135091147,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,32,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,5140.2685546875,0.0,0.0,0.0,140.0634002685547,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0,1,0,38,1,0,0,0,1,1,1,1,1,1,1,0,0,0,5671.7939453125,6409.2001953125,5286.689453125,5661.9931640625,5561.9404296875,325.8001708984375,642.6702880859375,0.0,0.0,0.0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,475.2809143066406,6208.927734375,5802.48046875,6855.333984375,6831.44970703125,6590.43798828125,5124.49169921875,5563.49658203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,1206.997196621365,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,0,1,1,0,0,33,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3121.874755859375,2876.90576171875,0.0,0.0,0.0,3524.7763671875,0.0,0.0,53.99663162231445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.5579833984375,0.0,0.0,0.0,109.80609893798828,3051.734130859375,0.0,63.70393371582031,0.0,0.2222222222222222,396.42654620276556,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,35,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2056.941162109375,4831.39990234375,1530.1336669921875,0.0,0.0,0.0,0.0,0.0,0.0,299.0909118652344,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,772.9443969726562,873.5943603515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,45.73718770345052,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,36,1,1,1,1,1,0,0,0,0,0,0,0,0,1,9849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2257.5478515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,1,0,0,1,40,1,1,1,1,1,1,0,0,0,0,0,0,0,0,188.79212951660156,700.2544555664062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1231.1629638671875,1333.4652099609375,1360.65185546875,299.29998779296875,1284.68603515625,1295.7425537109375,1328.9803466796875,333.64837646484375,1405.1856689453125,1368.981689453125,1323.371337890625,103.59181213378906,1470.409912109375,919.1077880859375,0.0,0.0,1469.668701171875,1176.012451171875,1318.6319580078125,268.9188537597656,1431.75439453125,1451.0013427734375,1143.1129150390625,159.48648071289062,1315.432373046875,1589.2569580078125,1323.5947265625,199.31375122070312,1490.052490234375,1470.4713134765625,1476.9859619140625,235.88563537597656,1670.9940185546875,1425.3077392578125,1552.01904296875,127.38179779052734,0.9444444444444444,1037.5991234249539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,0,40,1,0,0,0,1,0,0,0,1,1,0,0,0,0,2145.411865234375,0.0,0.0,0.0,86.2762222290039,581.7860107421875,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,0,0,1,56,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.0,0.0,0.0,382.887939453125,2674.194091796875,1725.5244140625,3832.515625,5032.28515625,10716.3408203125,199.43939208984375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,31,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.86181640625,3578.10595703125,2511.69384765625,2420.370361328125,3175.693359375,3229.919189453125,0.16666666666666666,443.5734592013889,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
1,1,1,1,1,0,0,0,1,0,1,0,0,29,0,1,1,1,1,1,1,0,1,0,0,0,1,1,307.6683349609375,2345.85302734375,1013.5999755859375,0.0,111.18717193603516,0.0,0.0,0.0,870.18115234375,1606.0118408203125,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,3606.791015625,4621.53369140625,5681.21240234375,5395.79638671875,6269.86572265625,5403.65478515625,6137.583984375,5486.80322265625,6553.72216796875,5574.93701171875,6469.158203125,6745.669921875,6047.04736328125,5923.654296875,6743.2158203125,7013.77001953125,6384.7080078125,6064.25048828125,7084.33056640625,7117.85009765625,6133.876953125,6936.45263671875,6056.21435546875,6871.37646484375,5969.544921875,6714.8037109375,5999.0419921875,6818.8359375,5937.34716796875,6816.57763671875,5892.84375,6696.2294921875,0.8888888888888888,5476.908338758681,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0,1,0,1,0,0,47,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,219.8000030517578,833.8448486328125,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,40,0,1,1,1,1,1,0,1,1,1,0,1,1,0,2389.800048828125,658.0,0.0,339.3531494140625,2334.41650390625,64.85662841796875,0.0,1100.66552734375,679.7520751953125,0.0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.6858520507812,1278.5328369140625,2516.20068359375,956.704345703125,0.0,923.8915405273438,2021.332275390625,1607.134521484375,799.9999389648438,2729.3720703125,2654.2099609375,2565.76318359375,2462.682861328125,2539.722412109375,1145.3282470703125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3888888888888889,693.3489091661241,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,0,49,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,1,0,0,1,0,0,25,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1916.96630859375,0.0,0.0,6172.51025390625,232.23529052734375,1276.800048828125,1205.387939453125,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.46593475341797,68.92781829833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,3.8442709181043835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,46,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1145.199951171875,1602.4569091796875,0.0,0.0,3134.372314453125,4021.111083984375,3579.06689453125,2934.608154296875,2474.297607421875,583.952392578125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.1038513183594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,14.169551425509983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,3144.553466796875,1031.81005859375,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,18.232303619384766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.5064528783162435,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,0,0,0,0,1,0,0,24,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1954.480712890625,0.0,3410.197509765625,0.0,0.0,3730.990478515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,252.65746392144098,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,0,0,0,0,0,42,0,0,0,0,1,1,1,1,1,1,1,1,1,0,286.1470642089844,2650.199951171875,6514.76708984375,4956.38232421875,4492.115234375,4482.66162109375,4028.481201171875,3936.67578125,1835.442138671875,0.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,130.328369140625,3929.10498046875,4308.90966796875,4696.42919921875,3830.421142578125,5078.1865234375,6302.69970703125,5672.16357421875,6492.55126953125,5640.82080078125,6410.76708984375,5771.80126953125,6644.43505859375,5753.9677734375,6755.521484375,7026.67529296875,6223.50244140625,6178.150390625,7045.74658203125,7287.56396484375,6359.69091796875,6326.5361328125,7383.7646484375,7348.501953125,6387.2333984375,7424.732421875,6694.25732421875,7616.0283203125,6598.478515625,7642.29541015625,7042.7958984375,8032.474609375,6970.73876953125,8177.35498046875,7356.46435546875,0.9722222222222222,6070.585951063368,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,1,1,0,0,40,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0.0,998.2000122070312,2613.564697265625,1185.9964599609375,0.0,0.0,0.0,897.0017700195312,1385.578857421875,1445.6060791015625,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.4376220703125,944.4959716796875,1969.9844970703125,3302.70458984375,3635.76025390625,3724.939697265625,3083.63916015625,3147.624267578125,4248.20068359375,3571.66162109375,3871.46533203125,4330.939453125,3591.335205078125,3639.688720703125,3717.989990234375,2731.78173828125,3444.258544921875,3497.821533203125,3746.568603515625,4025.37646484375,3991.555908203125,3474.433349609375,3056.8427734375,3174.58837890625,3545.317138671875,2119.091796875,2319.5732421875,2372.779296875,0.7777777777777778,2484.7182176378037,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,0,1,0,1,0,0,51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,117.69338989257812,412.0887451171875,1348.2886962890625,2365.024169921875,3377.67236328125,3313.904052734375,2928.31640625,1099.0625,3043.286865234375,3159.595703125,2728.965087890625,3196.634521484375,2995.594970703125,3104.80078125,2567.884033203125,2753.127685546875,2559.017578125,2480.294189453125,2855.59228515625,3035.070556640625,3581.090576171875,3258.580322265625,2857.29248046875,2390.52734375,3142.466552734375,2795.44287109375,2709.624267578125,2609.42822265625,2971.08837890625,1719.996826171875,2749.460693359375,2797.462158203125,2937.994873046875,2643.3583984375,2763.990478515625,2962.8720703125,1.0,2620.349752638075,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,0,1,0,33,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1481.88232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.05615234375,883.5652465820312,0.0,581.8890380859375,0.0,28.67183494567871,0.0,102.26248931884766,0.0,0.0,238.46434020996094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,76.02525281906128,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
